date|parish|commodity|variety source|low|high|most frequent|supply|grade
february_13_2021|St. James|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|St. James|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|St. James|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|St. James|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|St. James|sweet potato|local|-|-|-|-|-
february_13_2021|St. James|thyme|local|-|-|-|-|-
february_13_2021|St. James|tomatoes(plummy)|local|-|-|-|-|-
february_13_2021|St. James|tomatoes(salad)|local|-|-|-|-|-
february_13_2021|St. James|watermelon|local|-|-|-|-|-
february_13_2021|St. James|yam|negro|-|-|-|-|-
february_13_2021|St. James|yam|sweet|-|-|-|-|-
february_13_2021|St. James|yam|white (lucea)|-|-|-|-|-
february_13_2021|St. James|yam|yellow|220|220|220|fair|excellent
february_13_2021|Trelawny|broccoli|local|-|-|-|-|-
february_13_2021|Trelawny|cabbage (green)|local|132|176|154|moderate|excellent
february_13_2021|Trelawny|cabbage (red)|local|-|-|-|-|-
february_13_2021|Trelawny|callaloo|shredded|-|-|-|-|-
february_13_2021|Trelawny|callaloo|whole|-|-|-|-|-
february_13_2021|Trelawny|cantaloupe|local|-|-|-|-|-
february_13_2021|Trelawny|carrot|local|176|242|209|moderate|excellent
february_13_2021|Trelawny|cauliflower|local|-|-|-|-|-
